,State,Metropolitan Areas,Race with the Machine,Interpersonal Task,Group Task,Conflict Resolution,Management and Supervision,Race ahead of the Machine,Communication,Systems Analysis,Creative and Critical Thinking,Changing the Course of the Race,Routine Problem Solving,Information Processing,Race against the Machine,General Physical Task,Dynamic Physical Task,Running a Different Race,Equipment Maintenance,Vehicle and Equipment Operation,Machine Control,Hazardous Task
324,VT,Burlington-South Burlington,0.025264788693681126,0.007897811065448944,0.003762828268279412,0.007405336699139584,0.0061988126608131895,0.012415584300833116,0.007986938810072348,0.003540463488272871,0.0008881820024879,-0.005773936887223065,-0.005337701586621037,-0.00043623530060202254,-0.007508347394824324,-0.0023212448707654113,-0.005187102524058906,-8.070831351060515e-05,0.0004411708090315339,-0.00030710215318508274,0.00023316660959826763,-0.000447943578955317
325,WA,Bellingham,0.02798289657297792,0.007885038907572424,0.0044232967062298656,0.00829208949823385,0.007382471460941763,0.012131065168276736,0.008946676185154538,0.0026750631955116413,0.000509325787610572,-0.00843152194388462,-0.0061413261414677974,-0.0022901958024168193,-0.009198144514408537,-0.0028980769469936496,-0.006300067567414885,0.004527830363968061,0.0013420507010413404,0.001387772612501427,0.000785030365800566,0.0010129766846247307
326,WA,Bremerton-Silverdale,0.02692843212530246,0.007570380994785902,0.004136079425855501,0.007359016407478734,0.007862955297182322,0.011746104849933409,0.008359093437862598,0.002660556339345591,0.0007264550727252121,-0.0064185681915939615,-0.004616955192212058,-0.0018016129993818977,-0.0029673985594436264,0.0001888903791380792,-0.0031562889385817125,0.01339083469434095,0.003226919860916121,0.004274523202622346,0.002329807190951043,0.0035595844398514406
327,WA,Kennewick-Richland,0.02507866197948866,0.008264034345330816,0.00349556510006159,0.009021885994712105,0.004297176539384169,0.003736546872195517,0.004412506853667114,-0.0004952315820210863,-0.0001807283994505193,-0.013420425331551342,-0.0076073512394828685,-0.005813074092068479,0.0011821051974595653,0.0003666751212664174,0.000815430076193141,0.015219901400874425,0.0014047067078672875,0.007649904184440386,0.0016153431910113855,0.00454994731755535
328,WA,Longview,0.02549472224659893,0.005608113190810497,0.004343943528897772,0.009320820312737316,0.006221845214153362,0.0023808467275788503,0.0022066685505938086,0.0011779031288781695,-0.0010037249518931174,-0.009993802886955757,-0.006248800554672876,-0.003745002332282893,-0.00030516869296821897,0.001383644126986057,-0.001688812819954276,0.0187617788133512,0.0038759740100806593,0.004267743183836492,0.004176523860949511,0.0064415377584845215
329,WA,Mount Vernon-Anacortes,0.027125740515696703,0.006661104436201916,0.004222953123885787,0.008062769269657946,0.008178913685951042,0.011363131235077706,0.0066706601736113424,0.004060314256520045,0.0006321568049463405,-0.010365641128680323,-0.006763820428079423,-0.0036018207006009023,-0.013666129412017877,-0.004860377025656407,-0.008805752386361464,0.007737329227029355,0.003499089110955155,0.0014641985888755244,0.0012764928767299913,0.001497548650468701
330,WA,Olympia-Tumwater,0.03583665683573459,0.011986504694761651,0.003910644497250848,0.010984939085912616,0.008954568557809461,0.01864671820311196,0.011936650259857393,0.003691241318058532,0.003018826625196043,-0.006130361142099264,-0.0049138922755057116,-0.0012164688665935524,-0.006165262347610459,-0.002290051439105163,-0.003875210908505303,0.0005789003256478907,0.000228256650863656,0.00019493656293966333,0.00017350397777016538,-1.7796865925602537e-05
331,WA,Seattle-Tacoma-Bellevue,0.021752309123116792,0.005272009543999437,0.0041404959108668,0.006845399927242996,0.00549440374100758,0.021614091721124842,0.0123347897169463,0.0058569480063801185,0.003422353997798437,-0.0006267517945081348,-0.0027935398717577192,0.0021667880772495846,-0.00635804134364093,-0.0027912351852644804,-0.003566806158376449,8.389588333590492e-05,0.0002950646275249706,-0.00025937362690618,0.0001555921631146706,-0.00010738728039755632
332,WA,Spokane-Spokane Valley,0.0278813161106974,0.007601900326811324,0.0040153613418990736,0.00957244091240225,0.006691613529584761,0.01268524310289565,0.009170994706868428,0.002574318774723,0.0009399296213042399,-0.007549662255082051,-0.005868015874210153,-0.0016816463808719054,-0.001668383603097831,0.0002264841925614103,-0.0018948677956592344,0.003016897273660807,0.0007786754924620568,0.00041006232580763363,0.0007856874811838012,0.0010424719742073187
333,WA,Wenatchee,0.022463076682333688,0.0060504445611489705,0.0037034934382819203,0.006388606184663019,0.00632053249823979,0.004945316503124811,0.003899636583897345,0.001436335960800117,-0.0003906560415726616,-0.013555830114556008,-0.00917806958337722,-0.004377760531178786,-0.0012718770690406669,-0.0007141084249782659,-0.0005577686440624077,0.014852649818549129,0.0021794189665695646,0.007414073666013876,0.0017738094187205698,0.0034853477672451075
334,WA,Yakima,0.023258292307065748,0.006611815461289881,0.004068802929686196,0.008112121278071559,0.004465552638018122,0.004752661233419332,0.004377447684184195,0.0010868416914876571,-0.0007116281422525229,-0.010580429795174541,-0.0071827735914009455,-0.0033976562037735906,-0.002635547144920758,-0.002980477038220672,0.000344929893299914,0.01686389111519772,0.002422565039457153,0.008986623289229062,0.002325266684032431,0.003129436102479077
335,WI,Appleton,0.02560485407771897,0.007328007085775232,0.004129194551360352,0.008581129249186702,0.0055665231913966775,0.010644222492638812,0.009829725036690232,0.0011072052986852868,-0.00029270784273671344,-0.003290795010973277,-0.002892072126218552,-0.000398722884754732,-0.0064388525310506975,-0.0015996438722777964,-0.004839208658772916,0.008854819134970299,0.0024555114293248787,0.0018286554166404149,0.0018469561231426906,0.002723696165862301
336,WI,Eau Claire,0.026856350153986963,0.009225987862444976,0.0037404730671872985,0.008580298533624693,0.0053095906907299935,0.014950062271117838,0.015163637386408343,0.0006038496379805244,-0.0008174247532710434,-0.003686609149752968,-0.00346199034113158,-0.00022461880862138794,-0.01010777414417603,-0.00365053190156589,-0.006457242242610135,0.005125979509976078,0.0017692913195130125,0.0016617866972267956,0.0007735234697186545,0.0009213780235176258
337,WI,Fond du Lac,0.04119004782531066,0.011868176766180108,0.005982510132838336,0.014607743247886832,0.008731617678405374,0.015553182857637515,0.0103621390490595,0.0018489620270101587,0.0033420817815678523,-0.0075618940558555845,-0.006391285228840984,-0.0011706088270146027,-0.014713576507682263,-0.008598678758041593,-0.00611489774964067,-0.009005299714791248,-0.002406567229378664,-0.00022851832559996757,-0.0020135166393525773,-0.0043566975204600645
338,WI,Green Bay,0.02436134081215492,0.00641976860218061,0.004313056497089057,0.0077797213656952,0.005848794347190068,0.013503194058910845,0.01057387335086376,0.0022212968035409107,0.0007080239045061562,-0.0039132943519432075,-0.004281317668221138,0.0003680233162779434,-0.006403649270412759,-0.002357344058223784,-0.004046305212188968,0.007523676523874978,0.0021037469603882,0.002559179189867256,0.0013649600902063373,0.0014957902834131995
339,WI,Janesville-Beloit,0.02459346728071575,0.00695747032080226,0.004798302195333486,0.00722805555636484,0.00560963920821517,0.013720324756339485,0.01024721182233992,0.0027762565624644578,0.0006968563715351213,-0.0037735794313393657,-0.003200406435570728,-0.0005731729957686345,-0.015606373863266769,-0.006763888243675603,-0.008842485619591167,0.006442014300722,0.0021137254418617246,0.0014613640890393034,0.0012038221424985269,0.0016631026273224402
340,WI-MN,La Crosse-Onalaska,0.020098684591312168,0.004293158744924849,0.0038509813519934477,0.006976698187086239,0.004977846307307632,0.011158006042256086,0.00907598386527031,0.0017100032143580086,0.0003720189626277709,-0.007862595019589774,-0.0046987320985441075,-0.003163862921045667,-0.003683027994394753,0.0005671681814952215,-0.004250196175889981,0.01571776363338094,0.003653637555621203,0.005317027880617872,0.0025946999941505212,0.0041523982029913545
341,WI,Madison,0.024952441952839268,0.006724584593652723,0.004038776248031737,0.007066413824170049,0.007122667286984737,0.023195943029854685,0.01439259912381216,0.005541739586432871,0.0032616043196096486,-0.0009953011749891801,-0.0041963324589183795,0.003201031283929193,-0.008313561278980336,-0.0030672431034549433,-0.005246318175525393,-2.6360598686672728e-05,0.0007219983442385801,-0.00032043762072253215,-0.00015210041942479918,-0.000275820902777911
342,WI,Milwaukee-Waukesha-West Allis,0.02596924677438681,0.006518216211104856,0.003999918871216505,0.009159696999842856,0.006291414692222584,0.010911829543161415,0.008520371452504942,0.0018083929703742573,0.000583065120282205,-0.004360159145573292,-0.0046062749260422356,0.0002461157804689376,-0.0011576310347451435,-8.604604413882389e-05,-0.0010715849906063196,0.002610457150687709,0.0005125354515140569,0.0011248955242456338,0.0005740203878257731,0.0003990057871022454
343,WI,Oshkosh-Neenah,0.025198605899220627,0.007529237067349877,0.004407387734096312,0.007347230750009842,0.005914750347764596,0.011802868172052549,0.011100625046067493,0.001414544682147842,-0.0007123015561627809,-0.005582587987943019,-0.004998477781383563,-0.0005841102065594628,-0.005076628271929465,-0.00238049197296885,-0.002696136298960608,0.008651371559589366,0.0020589312379135807,0.004742933314918811,0.0008661449099977742,0.0009833620967591961
344,WI,Racine,0.02527535428336761,0.006084050874789554,0.0043713775045471715,0.009445782569654969,0.005374143334375931,0.003869420029356321,0.002890405081495108,0.00141320312323703,-0.00043418817537580964,-0.0086358255106644,-0.00680082014261723,-0.0018350053680471629,0.0005744891640077353,0.0010676317051190806,-0.0004931425411113452,0.007304641203900217,0.003276640566895521,-0.0004024912006583559,0.002265705097898037,0.0021647867397650115
345,WI,Sheboygan,0.023329082283501973,0.0054401269365384275,0.004988611683523591,0.007619002299454339,0.0052813413639855936,0.0073385203705015325,0.005961042135075541,0.001523751589180224,-0.00014627335375424003,-0.002737508187786341,-0.0033630214295479193,0.0006255132417615773,-0.006182948314347125,-0.002590339730195457,-0.0035926085841516686,0.00443421316930312,0.0015796315838750607,0.00016786538110213214,0.0018164861487770414,0.0008702300555488915
346,WI,Wausau,0.0199784906726658,0.0035484217249545226,0.004365485875106866,0.007651677836961839,0.004412905235642584,0.008131023749799682,0.006856203417558271,0.001011847775634454,0.0002629725566069569,-0.004900069477676182,-0.004515288207693424,-0.00038478126998275913,-0.005063375742231549,-0.00096994474438402,-0.004093430997847522,0.01128299595486651,0.003957864979455793,0.00014079666396681761,0.003075153200878613,0.004109181110565269
347,WV,Charleston,0.0332528057520686,0.010892564938685026,0.004282995339746777,0.010690637812526334,0.007386607661110466,0.01976712254824277,0.01455900963077595,0.003239121383950381,0.0019689915335164322,-0.003721928017289225,-0.003977977435959429,0.0002560494186702039,-0.005436563211175055,-0.00125220897751116,-0.004184354233663895,-0.012764915783866349,-0.0005559768029799166,-0.006650592513262603,-0.002313629741291789,-0.003244716726332041
348,WV-KY-OH,Huntington-Ashland,0.027093150095311685,0.008326951474175538,0.0042907068272091935,0.007813175922314952,0.006662315871611972,0.010995980998708329,0.00825515347329435,0.0016666016916647465,0.0010742258337492312,-0.007675093141966848,-0.005602946495805297,-0.0020721466461615587,-0.006246834198680384,-0.0012677961288516046,-0.00497903806982878,0.0018546913927213746,0.0019262466197477925,-0.001200351220381736,0.0011162763634175177,1.2519629937788462e-05
349,WV,Morgantown,0.031994820355243085,0.007699373718107341,0.004481779004805782,0.009357750642337341,0.01045591698999263,0.02269056660407713,0.013336508142065063,0.005473394147331133,0.003880664314680925,0.002621670716216607,-0.0002269955505369639,0.002848666266753564,-0.017671062040251928,-0.006085111651645325,-0.011585950388606605,-0.008939975091777866,0.00033414632448974455,-0.005443531255488021,-0.0008225637555961639,-0.003008026405183425
350,WV,Parkersburg-Vienna,0.03836522447971541,0.01387060143695807,0.004882642713545816,0.01261490246793577,0.006997077861275736,0.012272056179856187,0.011753722178544855,0.0010790448694909145,-0.0005607108681795809,-0.006889374563740031,-0.0057557900299088855,-0.001133584533831132,-0.0030420624578133826,-0.0005170217635889068,-0.0025250406942244896,-0.013710854394955715,-0.001426884948112328,-0.006488192565826696,-0.0016278459876558624,-0.00416793089336083
351,WV-OH,Weirton-Steubenville,0.02886159586368248,0.008561640690231595,0.0044795551330096715,0.008588794066083608,0.007231605974357597,0.013105269528582916,0.012082911456637202,0.001171464181476036,-0.00014910610953032012,-0.002748796735480993,-0.0020719085252309736,-0.0006768882102500193,-0.004761837160634011,0.0005380597314292856,-0.0052998968920633036,0.0012048950112033688,0.0010712825773070908,0.001465650170907426,0.00039634941506220064,-0.0017283871520733553
352,WV-OH,Wheeling,0.02267392790555013,0.004769487189193143,0.004137089616855164,0.007120564850208269,0.0066467862492935745,0.005595665835522637,0.0040815911589183185,0.0011707866490325847,0.00034328802757173024,-0.0069941082469810465,-0.00448759140522325,-0.002506516841757802,-0.004472090878870183,0.0006245616076808318,-0.005096652486551015,0.007857293371620555,0.0020636102010475822,0.002940522014828209,0.0009861578970062831,0.0018670032587384843
353,WY,Casper,0.032704063795190336,0.009330605613569382,0.004884772280758703,0.012185886930121542,0.006302798970740705,0.006900838717222303,0.0064976983602596725,-0.0002670907492827602,0.0006702311062453999,-0.008470587163742882,-0.005828835115286535,-0.0026417520484563477,-0.0007672313122558949,-9.810443715618788e-05,-0.0006691268750997209,0.005530013831343564,0.00197378796707057,-0.0003437824684678556,0.0028509917024603405,0.0010490166302805047
354,WY,Cheyenne,0.022669546272519228,0.006420037693026806,0.004384584786145907,0.008173769635533006,0.003691154157813501,0.009997123699017521,0.009155223835402687,0.000788738446330612,5.316141728423443e-05,-0.007601841904002245,-0.0046121064861977465,-0.002989735417804493,0.0032143419126480087,0.00207044191200724,0.0011439000006407615,0.007030012100738212,0.002069510388568723,0.002789430814045382,0.0008554486416460469,0.0013156222564780634
