,State,Metropolitan Areas,Automation Index,Race with the Machine,Interpersonal Task,Administrative Task and Communication,Race against the Machine,Information Processing,Routine Problem Solving,Vehicle and Equipment Operation,Machine Control,General Physical Task,Race ahead of the Machine,Systems Thinking,Creative and Critical Thinking,Running a Different Race,Equipment Maintenance,Dynamic Physical Task,Hazardous and Group Task,Conflict Resolution,Management and Supervision
339,WI,Janesville-Beloit,0.007797151341305929,0.020202321421400517,0.010916853066931027,0.009285468354469405,-0.02014002471508472,-0.005321094193241893,-0.0017713541367626524,-0.0008112347365646366,-0.001686810601944505,-0.010549531046571041,0.0008374732794997237,0.0018522658470861398,-0.0010147925675864332,0.0068973813554907,-0.0024977227411772385,-0.004748961120373756,0.0037579103561824687,0.005076514747194602,0.005309640113664615
340,WI-MN,La Crosse-Onalaska,0.006204745995896988,0.014532784939004853,0.007931802312557953,0.006600982626446733,-0.014854504834660718,-0.006780026749682269,-0.004603715969461818,0.00022393072883829249,0.0006488301981809955,-0.004343523042535935,-0.00021416564533694588,0.0007507336760549413,-0.000964899321391835,0.006740631536889613,-0.00227990566043176,-0.0023560376741369672,0.00283738461901218,0.004073114359531116,0.004466075892915025
341,WI,Madison,0.004539679614910253,0.013491057732995332,0.00697800678596941,0.0065130509470260394,-0.01626187545970892,-0.003293193663127795,-0.0041758584137101115,-0.0005366257807581896,-0.001898924104539568,-0.006357273497573243,0.004172969563165194,0.003986401394090143,0.00018656816907509227,0.0031375277784590483,-0.004295394250255449,-0.003670865300868229,0.0017715163543815559,0.0042215907815248465,0.005110680193676343
342,WI,Milwaukee-Waukesha-West Allis,0.00445626272858074,0.013475258240379082,0.00861330691384977,0.0048619513265292175,-0.017316838824270125,-0.00393900294552179,-0.004440346502033364,-0.0021101540556087844,-0.002311944644480559,-0.004515390676625625,0.0005864792326927688,0.0014073398329758242,-0.0008208606002829999,0.007711364079779266,-0.005334238177790638,-6.02249529233559e-05,0.001398701680364725,0.006678651302450579,0.005028474227677972
343,WI,Oshkosh-Neenah,0.005880728270305335,0.017427849358543315,0.009187428054641721,0.008240421303901596,-0.018813769608961528,-0.004434545820834704,-0.0027135372535679256,-0.0006870179372932619,-0.00296057997570405,-0.0080180886215616,-0.00044199002253937636,0.0012081639915147591,-0.0016501540140541132,0.007708638543262925,-0.0039125260924380185,-0.001982250368539662,0.0026814810268891358,0.005225510751054329,0.005696423226297131
344,WI,Racine,0.005669951243532423,0.003286152503049769,0.004815973515062272,-0.0015298210120125164,-0.00975575627161257,-0.00807451423196761,-0.0059204146689469175,0.002968855585146757,0.0033129851884164253,-0.0020426681442612393,-0.0033800535450656394,-0.00012088965983911465,-0.003259163885226502,0.015519608557161337,-0.0008939734382999998,0.0014509618550469364,0.005742058920558264,0.004628362524661197,0.004592198695194935
345,WI,Sheboygan,0.006506374468365994,0.01312450249887645,0.007702644356165772,0.005421858142710588,-0.015373185683510896,-0.003480526270215778,-0.0021467273880018817,-0.00030891172338209927,-0.0021692669735824816,-0.007267753328328644,-0.000215190211136123,0.0016958180158509267,-0.0019110082269870234,0.008970247864136305,-0.002856380286377809,0.0004322152213067018,0.0024823300973924323,0.004067699373578875,0.0048443834582361225
346,WI,Wausau,0.006239264427106872,0.009501243986909672,0.0057928335339359,0.00370841045297373,-0.014729158576942987,-0.006582469118693368,-0.0035331074913054344,0.00020714623933521664,0.0009500238318809195,-0.005770752038160319,0.000245671189386204,0.0007391644884581997,-0.0004934932990719697,0.01122150782775447,-0.00036801849281493937,-0.0027884113028174354,0.0049620634686503365,0.0049748778314684244,0.004440996323268066
347,WV,Charleston,0.00598635644576545,0.02034366741694589,0.010713229398157352,0.009630438018788531,-0.01911027188451095,-0.004123425112629628,-0.002070520841417025,-0.005278241078066306,-0.0033156970833514536,-0.0043223877690465465,0.00018794108898977782,0.0011905760915360778,-0.001002635002546274,0.004565019824340183,-0.004881139019584865,-0.0024254925783341037,0.0009997641647988276,0.0053472562834867106,0.005524630973973635
348,WV-KY-OH,Huntington-Ashland,0.00541861804230359,0.013546838200257693,0.009743614887297304,0.003803223312960312,-0.015438078803850813,-0.00683804573702481,-0.004755599412066124,0.0005063390992815012,0.0004454504959067324,-0.004796223249948135,-6.917199507224664e-05,0.0004158297021452893,-0.00048500169721751174,0.0073790306409687876,-0.003304146808882087,-0.0017342033455344102,0.002783575036702908,0.00430677676313366,0.005327028995548738
349,WV,Morgantown,0.006659436670465202,0.016574124206035143,0.00884797519355303,0.0077261490124820855,-0.020254063418884444,-0.0020125862932074273,0.001436042317391091,-0.005749951808688987,-0.003261123719091954,-0.01066644391528717,0.005928063960389574,0.0037572435460677413,0.0021708204143218047,0.0044113119229251254,-0.002759775250686096,-0.008002109477396394,0.0018264372509058657,0.005132736470473903,0.008214022929627873
350,WV,Parkersburg-Vienna,0.00729495688932552,0.028059728796622857,0.017221644981273085,0.010838083815349786,-0.023647860691762057,-0.005034578577607696,-0.0025435178474850213,-0.006401129705126178,-0.002456144099152964,-0.0072124904623902045,-0.0016790776815712172,0.0005267327064995275,-0.0022058103880707,0.004562166466036438,-0.00768136676242073,-0.00217571742083357,0.00023737158561119853,0.007091245430921017,0.007090633632758535
351,WV-OH,Weirton-Steubenville,0.008238275355010927,0.021640623131430448,0.011265032046654735,0.010375591084775676,-0.015606065502137887,-0.0033929359053456176,0.000333054750598416,-0.003534507961504625,-0.0008727171339923263,-0.008138959251893722,0.00038069159542293216,0.0011550261691327046,-0.0007743345737097687,0.0018230261302955848,-0.0038885061162816296,-0.006577806058663094,0.0012494501339343836,0.004193587292014092,0.006846300879291802
352,WV-OH,Wheeling,0.006553071386067144,0.010619000690350015,0.007625870035115813,0.002993130655234197,-0.013545773800176492,-0.0050063261030528425,-0.003375622531337219,0.0009246974488713172,0.0004217093413474738,-0.006510231956005204,0.0013945302621029,0.0013722802468589966,2.2250015243929087e-05,0.008085314233790775,-0.00028452563585259014,-0.005352835612483585,0.0032058258024710296,0.0038413422604637038,0.006675507419192201
353,WY,Casper,0.006487539244419416,0.014829133030705072,0.010021952027953272,0.004807181002751772,-0.020910453870634726,-0.0071263811733452065,-0.0049641261019254465,-0.0028703163531765483,0.0017253375413779568,-0.007674967783565473,-0.00028210784866615143,-0.00047947815057049903,0.0001973703019043354,0.01285096793301535,-0.0016635312736149356,-0.0007869533633446599,0.0033423493898449078,0.006551159540241013,0.005407943639889043
354,WY,Cheyenne,0.007803495069801325,0.01952983176116238,0.008557610885238508,0.010972220875923838,-0.016871142163582542,-0.003104293438044456,-0.0018515159647512212,-0.0034244677206572635,-0.0007132922749693883,-0.007777572765160223,0.0014960260111841414,0.0013160049602838136,0.00018002105090032458,0.003648779461037421,-0.003632639571894195,-0.003378732749692137,0.0013109304109816255,0.005231295009372597,0.004117926362269538
