,State,Metropolitan Areas,Race with the Machine,Communication,Interpersonal Task,Group Task,Race against the Machine,Routine Problem Solving,Information Processing,General Physical Task,Machine Control,Hazardous Task,Race ahead of the Machine,Systems Analysis,Creative and Critical Thinking,Running a Different Race,Dynamic Physical Task,Equipment Maintenance,Vehicle and Equipment Operation,Conflict Resolution,Management and Supervision
336,WI,Eau Claire,0.02026538189821871,0.009517830861606687,0.0075287380701670676,0.003218812966444964,-0.017643817668470257,-0.006807725033592241,-0.002557664891146262,-0.006275345668377029,-0.0005845485957814352,-0.0014185334795732661,-8.867947011444166e-05,0.0005729095318199527,-0.0006615890019343977,0.001150536544648889,-0.009417786504294076,0.0008849413750916178,-0.002037245397912432,0.006643949890472464,0.005076677181291331
337,WI,Fond du Lac,0.020802013361626032,0.0068608691435758104,0.00901130697209928,0.0049298372459509405,-0.025637957222773483,-0.00847740628532314,-0.003717365861686389,-0.007637985956134345,-0.002012997923190637,-0.003792201196438985,0.004304924767044936,0.0013321492964706392,0.002972775470574297,0.0054026533930204,-0.00963971466387472,-0.0009924930230161937,-0.0020428976713337266,0.009856722363447031,0.008221036387798017
338,WI,Green Bay,0.013748704063675177,0.005874521129458681,0.004372317765112113,0.00350186516910438,-0.016640206882987424,-0.008417019294244946,-0.0027745532910114262,-0.004763095258689168,-0.00011437743146227793,-0.0005711616075796191,0.0005057009993629166,0.0008963206052959373,-0.00039061960593302433,0.003959023653804933,-0.005721960596267964,-8.587832301465079e-05,-0.001189217497709845,0.006400669159681606,0.00455541091111579
339,WI,Janesville-Beloit,0.0143221115913945,0.00569563871473784,0.004961476334686805,0.0036649965419698408,-0.019404320205115788,-0.0064115462251269776,-0.0036745634683627813,-0.009541012482354104,0.00010256559964981828,0.00012023637107824378,-4.4578131606555487e-05,0.0008278024213097273,-0.0008723805529162829,-0.0027605718557034697,-0.011223136731408285,0.0011151363695602638,-0.002331737314466752,0.005117832347618735,0.004561333472992552
340,WI-MN,La Crosse-Onalaska,0.011934080332345665,0.004798869714942894,0.004330517872425846,0.00280469274497692,-0.011876814759845785,-0.008147696220824755,-0.00476141284423677,-0.001613162601166153,0.0009591960812739863,0.0016862608251079249,6.910762813922e-05,0.0003813773781987141,-0.0003122697500594941,0.0060133983890870435,-0.005905661437623284,0.002170771630394093,1.735409470619842e-05,0.005815751717850669,0.003915182383759361
341,WI,Madison,0.013168911602267935,0.006056012236396714,0.003979266621171811,0.003133632744699417,-0.017346818626682026,-0.008364103869018015,-0.0021331048810361787,-0.004505190855015147,-0.0011511469754894694,-0.0011932720461232012,0.003016026210098589,0.002400694882227418,0.0006153313278711714,0.0022664856416786394,-0.0060996190025756685,-0.00029283114776018285,-0.0014715173192694775,0.005021889413807261,0.005108563697476712
342,WI,Milwaukee-Waukesha-West Allis,0.010882443934019076,0.003705448423198567,0.004127882727338807,0.0030491127834816976,-0.01689112174439325,-0.008455700947934026,-0.0028182672166082307,-0.002990312498802966,-0.001080926829034528,-0.0015459142520135134,-0.00013581331550497483,0.00039013328838542234,-0.0005259466038903989,0.005367125173233678,-0.003159104911241765,-0.0010295570947806562,-0.0020483116637824983,0.006898757226178359,0.004705341616860245
343,WI,Oshkosh-Neenah,0.011519101063166977,0.004535870644344173,0.0034269413452882873,0.003556289073534528,-0.009428775388152344,-0.007175223503398971,-0.0033041110396319594,-0.0018543709331570526,0.001336974169367712,0.001567955918667957,-0.0030988729447006948,-0.0007411428272279929,-0.002357730117472701,0.007077992637222862,-0.004382058388766666,0.002294925462970148,0.0007280521387187655,0.004575389894647158,0.0038616835296534538
344,WI,Racine,0.009563223763944235,0.0017540659327163544,0.004310077153370034,0.0034990806778578496,-0.013607528315476208,-0.008854264598258013,-0.003151035091799845,-0.0020018057345071935,0.0007130214689096796,-0.00031344435982082886,-0.0005137700800125973,0.0005992862374272698,-0.0011130563174398672,0.007830215948252395,-0.003801548025650546,0.0012438694687473412,-0.002131833957220615,0.0075469930383962125,0.004972735423979996
345,WI,Sheboygan,0.017124826007645394,0.006533704008167794,0.006446922208882489,0.0041441997905950975,-0.024177362675305042,-0.006986872964629014,-0.00023881383485405141,-0.008256425524314484,-0.003347311683019334,-0.005347938668488171,0.0012950136883931006,0.0014354904414222852,-0.00014047675302918464,0.005479279749140281,-0.004906493909875381,-0.001650529254801001,-0.0009545955782427688,0.007572912852739297,0.0054179856393201005
346,WI,Wausau,0.006494586960196294,0.0011060371813668283,0.0015789894697654796,0.003809560309063973,-0.005816277882432386,-0.006441105532501129,-0.003872507475647696,-0.00237195374923177,0.0028425427285558233,0.004026746146392413,-0.0004518096926094499,1.9783762187360752e-05,-0.00047159345479681053,0.006313368179364093,-0.005489303245145537,0.003063011575836341,-0.0007306670710114996,0.005592085820803113,0.0038782410988816678
347,WV,Charleston,0.021625356958136,0.010507922677652756,0.0075383651225764264,0.003579069157906799,-0.01878767560888792,-0.007363249951029008,-0.003209716337201796,-0.0020947459662937346,-0.0027370140800162253,-0.0033829492743471593,0.002277127368299069,0.0017190831886275404,0.0005580441796715316,-0.002042419690869157,-0.005584790446288374,-0.0008270241479751018,-0.007448382900977719,0.006702789345253521,0.005114988459118515
348,WV-KY-OH,Huntington-Ashland,0.013181267302616456,0.003693713136142508,0.006187759962023726,0.0032997942044502154,-0.016942529583888838,-0.008605745562519891,-0.004919433831857775,-0.0026097134257730826,-0.00018010393472477068,-0.0006275328290133267,0.0005229898752386192,0.00039003986832261,0.00013295000691600917,0.0014570700627860036,-0.006904865803592238,0.0013140751467652974,-0.002914833827773855,0.00494230015275359,0.00502039439463323
349,WV,Morgantown,0.01467019638579489,0.005574463742877796,0.00504028751812806,0.004055445124789053,-0.01421669381909524,-0.0037430534627794923,-0.0010331643344732783,-0.006415818543605525,-0.000695978065525571,-0.0023286794127113718,0.005594493142834153,0.003302950461745632,0.0022915426810885195,0.0005715517760529476,-0.011305199492028592,0.0005324248587188392,-0.005656259400863686,0.008370424004301075,0.008630161805925327
350,WV,Parkersburg-Vienna,0.023869566437076287,0.007913401197449814,0.012112809177798022,0.0038433560618284686,-0.022431639981407486,-0.008427388167881501,-0.0030927264635242572,-0.003559032113967749,-0.0023328098097791447,-0.005019683426254806,-0.0006612188930311957,0.0004025926863415203,-0.0010638115793727178,0.002775959596620914,-0.004847068251519253,-0.0013121630939313,-0.006437752003779418,0.009710003780278505,0.005662939165572403
351,WV-OH,Weirton-Steubenville,0.016953802309474103,0.0075192390849178605,0.006142864726351782,0.0032916984982044573,-0.014465729106059366,-0.005230805731117853,-0.002584264698754217,-0.005586309154745756,0.0001520887997147162,-0.001216438321156279,0.000997362502267795,0.0009270433851333946,7.031911713440211e-05,0.0012652300486831194,-0.010420477530868395,0.002582268755822913,-0.0012802508785465306,0.004741252036536643,0.0056424376657385105
352,WV-OH,Wheeling,0.0005252358536853852,-0.002418023743702757,-0.0001056415218276055,0.00304890111921575,-0.011293419791640308,-0.00783337430934563,-0.005088486088581687,-0.003154583066849348,0.0020594353265781136,0.0027235883465582572,-0.000587657998267866,0.0003318622374081648,-0.0009195202356760326,0.005801676000165706,-0.010144025779111068,0.003901120860703765,0.004345778222343298,0.0027718913378937467,0.004926911358335954
353,WY,Casper,0.01253044529767068,0.0031928148056797057,0.005647531182071224,0.00369009930991975,-0.010524696921589444,-0.00728773772342703,-0.004839016123850192,-0.001996254776455382,0.002478725948351013,0.00111958575379216,-0.0013979517762182545,-0.0010835676998572751,-0.0003143840763609792,0.00980351078797448,-0.0037203656350579257,0.0026667075223775517,-0.0010370842235270725,0.007443285653137049,0.00445096747104487
354,WY,Cheyenne,0.016552253379348555,0.008118063244581065,0.005138985306997981,0.003295204827769493,-0.015311312707981528,-0.006420265213999944,-0.0031494788827075085,-0.003952280224914603,-0.0002413664085904217,-0.0015479219777690782,-0.0005368894046919419,0.00018691919121896491,-0.0007238085959109086,0.0036980925986598297,-0.004195253283175243,0.0005070998825129363,-0.0012152480821609815,0.005820919037823134,0.002780575043660013
